temperature,qid,prompt1,prompt2,similarity
2.0,Q10,original,brief,0.45631886
2.0,Q10,original,expert,0.28430015
2.0,Q10,original,detailed,0.2595268
2.0,Q10,original,noisy,0.22952378
2.0,Q10,step_by_step,brief,0.50335133
2.0,Q10,step_by_step,expert,0.5274155
2.0,Q10,step_by_step,detailed,0.5531967
2.0,Q10,step_by_step,noisy,0.6011073
2.0,Q10,step_by_step,original,0.5596262
2.0,Q10,step_by_step,step_by_step,0.4277825
2.0,Q10,step_by_step,brief,0.40987426
2.0,Q10,step_by_step,expert,0.25445938
2.0,Q10,step_by_step,detailed,0.19680953
2.0,Q10,step_by_step,noisy,0.16577281
2.0,Q10,brief,expert,0.606524
2.0,Q10,brief,detailed,0.5023715
2.0,Q10,brief,noisy,0.4707858
2.0,Q10,brief,original,0.54276097
2.0,Q10,brief,step_by_step,0.45606542
2.0,Q10,brief,brief,0.5373301
2.0,Q10,brief,expert,0.2639702
2.0,Q10,brief,detailed,0.26709223
2.0,Q10,brief,noisy,0.16664249
2.0,Q10,expert,detailed,0.45189574
2.0,Q10,expert,noisy,0.50127065
2.0,Q10,expert,original,0.54403514
2.0,Q10,expert,step_by_step,0.4734632
2.0,Q10,expert,brief,0.4712664
2.0,Q10,expert,expert,0.29625392
2.0,Q10,expert,detailed,0.2901808
2.0,Q10,expert,noisy,0.27205282
2.0,Q10,detailed,noisy,0.56797016
2.0,Q10,detailed,original,0.56881356
2.0,Q10,detailed,step_by_step,0.44213396
2.0,Q10,detailed,brief,0.44118577
2.0,Q10,detailed,expert,0.28882432
2.0,Q10,detailed,detailed,0.16691309
2.0,Q10,detailed,noisy,0.15404752
2.0,Q10,noisy,original,0.54766417
2.0,Q10,noisy,step_by_step,0.4449796
2.0,Q10,noisy,brief,0.37776756
2.0,Q10,noisy,expert,0.28225368
2.0,Q10,noisy,detailed,0.23284423
2.0,Q10,noisy,noisy,0.16454622
2.0,Q10,original,step_by_step,0.550232
2.0,Q10,original,brief,0.56603986
2.0,Q10,original,expert,0.30732822
2.0,Q10,original,detailed,0.2555846
2.0,Q10,original,noisy,0.13968982
2.0,Q10,step_by_step,brief,0.6464792
2.0,Q10,step_by_step,expert,0.48436275
2.0,Q10,step_by_step,detailed,0.41847032
2.0,Q10,step_by_step,noisy,0.40801263
2.0,Q10,brief,expert,0.5235242
2.0,Q10,brief,detailed,0.42182747
2.0,Q10,brief,noisy,0.4160967
2.0,Q10,expert,detailed,0.6649909
2.0,Q10,expert,noisy,0.6913662
2.0,Q10,detailed,noisy,0.7428447
2.0,Q11,original,step_by_step,0.40765238
2.0,Q11,original,brief,0.71323556
2.0,Q11,original,expert,0.63174665
2.0,Q11,original,detailed,0.2816884
2.0,Q11,original,noisy,0.6024064
2.0,Q11,original,original,0.098583266
2.0,Q11,original,step_by_step,0.13758057
2.0,Q11,original,brief,0.6893267
2.0,Q11,original,expert,0.17105111
2.0,Q11,original,detailed,0.34470248
2.0,Q11,original,noisy,0.06357894
2.0,Q11,original,original,0.06733998
2.0,Q11,original,step_by_step,0.13148946
2.0,Q11,original,brief,0.08196932
2.0,Q11,original,expert,0.055906404
2.0,Q11,original,detailed,0.09014787
2.0,Q11,original,noisy,0.111927435
2.0,Q11,original,original,0.12536791
2.0,Q11,original,step_by_step,0.17716877
2.0,Q11,original,brief,0.17337152
2.0,Q11,original,expert,0.322586
2.0,Q11,original,detailed,0.3585213
2.0,Q11,original,noisy,0.17491552
2.0,Q11,step_by_step,brief,0.5038495
2.0,Q11,step_by_step,expert,0.46282515
2.0,Q11,step_by_step,detailed,0.6792411
2.0,Q11,step_by_step,noisy,0.5211097
2.0,Q11,step_by_step,original,0.10947773
2.0,Q11,step_by_step,step_by_step,0.11128361
2.0,Q11,step_by_step,brief,0.47503668
2.0,Q11,step_by_step,expert,0.09290981
2.0,Q11,step_by_step,detailed,0.5404951
2.0,Q11,step_by_step,noisy,0.11564654
2.0,Q11,step_by_step,original,0.1027693
2.0,Q11,step_by_step,step_by_step,0.10014283
2.0,Q11,step_by_step,brief,0.13055687
2.0,Q11,step_by_step,expert,0.08686063
2.0,Q11,step_by_step,detailed,0.08819968
2.0,Q11,step_by_step,noisy,0.113362804
2.0,Q11,step_by_step,original,0.16150644
2.0,Q11,step_by_step,step_by_step,0.035679393
2.0,Q11,step_by_step,brief,0.025904927
2.0,Q11,step_by_step,expert,0.68878853
2.0,Q11,step_by_step,detailed,0.42143267
2.0,Q11,step_by_step,noisy,0.08690448
2.0,Q11,brief,expert,0.7943492
2.0,Q11,brief,detailed,0.41683564
2.0,Q11,brief,noisy,0.4652762
2.0,Q11,brief,original,0.042857192
2.0,Q11,brief,step_by_step,0.106829666
2.0,Q11,brief,brief,0.5407564
2.0,Q11,brief,expert,0.10125935
2.0,Q11,brief,detailed,0.25733787
2.0,Q11,brief,noisy,0.073484376
2.0,Q11,brief,original,0.030884197
2.0,Q11,brief,step_by_step,0.098802775
2.0,Q11,brief,brief,0.09718631
2.0,Q11,brief,expert,0.009643136
2.0,Q11,brief,detailed,0.099549055
2.0,Q11,brief,noisy,0.02631446
2.0,Q11,brief,original,0.09357275
2.0,Q11,brief,step_by_step,0.09065668
2.0,Q11,brief,brief,0.0703291
2.0,Q11,brief,expert,0.41052186
2.0,Q11,brief,detailed,0.31342345
2.0,Q11,brief,noisy,0.109446496
2.0,Q11,expert,detailed,0.37731427
2.0,Q11,expert,noisy,0.43143323
2.0,Q11,expert,original,-0.0019016936
2.0,Q11,expert,step_by_step,0.0041274447
2.0,Q11,expert,brief,0.4837408
2.0,Q11,expert,expert,0.047394797
2.0,Q11,expert,detailed,0.114286035
2.0,Q11,expert,noisy,0.042596158
2.0,Q11,expert,original,0.030572219
2.0,Q11,expert,step_by_step,0.06129251
2.0,Q11,expert,brief,0.109761864
2.0,Q11,expert,expert,-0.039643504
2.0,Q11,expert,detailed,0.043119624
2.0,Q11,expert,noisy,-0.01945048
2.0,Q11,expert,original,-0.029870147
2.0,Q11,expert,step_by_step,0.06755455
2.0,Q11,expert,brief,-0.066171646
2.0,Q11,expert,expert,0.3515324
2.0,Q11,expert,detailed,0.2125884
2.0,Q11,expert,noisy,0.043750122
2.0,Q11,detailed,noisy,0.39546978
2.0,Q11,detailed,original,0.014365431
2.0,Q11,detailed,step_by_step,0.044054657
2.0,Q11,detailed,brief,0.3359483
2.0,Q11,detailed,expert,0.020875946
2.0,Q11,detailed,detailed,0.5635294
2.0,Q11,detailed,noisy,0.06246706
2.0,Q11,detailed,original,0.08542369
2.0,Q11,detailed,step_by_step,0.09427872
2.0,Q11,detailed,brief,0.12349646
2.0,Q11,detailed,expert,0.0045028143
2.0,Q11,detailed,detailed,0.025424164
2.0,Q11,detailed,noisy,0.06488109
2.0,Q11,detailed,original,0.12530841
2.0,Q11,detailed,step_by_step,0.029728955
2.0,Q11,detailed,brief,0.07760659
2.0,Q11,detailed,expert,0.6338755
2.0,Q11,detailed,detailed,0.21023376
2.0,Q11,detailed,noisy,0.083878845
2.0,Q11,noisy,original,0.112436205
2.0,Q11,noisy,step_by_step,0.096039474
2.0,Q11,noisy,brief,0.81674343
2.0,Q11,noisy,expert,0.18107575
2.0,Q11,noisy,detailed,0.40855104
2.0,Q11,noisy,noisy,0.087220185
2.0,Q11,noisy,original,0.04933998
2.0,Q11,noisy,step_by_step,0.08229236
2.0,Q11,noisy,brief,0.07986376
2.0,Q11,noisy,expert,0.09295589
2.0,Q11,noisy,detailed,0.06452628
2.0,Q11,noisy,noisy,0.14619549
2.0,Q11,noisy,original,0.14228222
2.0,Q11,noisy,step_by_step,0.14345595
2.0,Q11,noisy,brief,0.176319
2.0,Q11,noisy,expert,0.48011371
2.0,Q11,noisy,detailed,0.2988764
2.0,Q11,noisy,noisy,0.19232373
2.0,Q11,original,step_by_step,0.4754436
2.0,Q11,original,brief,0.084160134
2.0,Q11,original,expert,0.4521498
2.0,Q11,original,detailed,0.10728456
2.0,Q11,original,noisy,0.42659715
2.0,Q11,original,original,0.35923308
2.0,Q11,original,step_by_step,0.3434014
2.0,Q11,original,brief,0.37924778
2.0,Q11,original,expert,0.39821786
2.0,Q11,original,detailed,0.32873386
2.0,Q11,original,noisy,0.36467028
2.0,Q11,original,original,0.3810396
2.0,Q11,original,step_by_step,0.44190478
2.0,Q11,original,brief,0.12712626
2.0,Q11,original,expert,0.18762589
2.0,Q11,original,detailed,0.3429834
2.0,Q11,original,noisy,0.35926354
2.0,Q11,step_by_step,brief,0.13374439
2.0,Q11,step_by_step,expert,0.4761141
2.0,Q11,step_by_step,detailed,0.173493
2.0,Q11,step_by_step,noisy,0.52537626
2.0,Q11,step_by_step,original,0.40387106
2.0,Q11,step_by_step,step_by_step,0.4800275
2.0,Q11,step_by_step,brief,0.44263673
2.0,Q11,step_by_step,expert,0.48357826
2.0,Q11,step_by_step,detailed,0.5123447
2.0,Q11,step_by_step,noisy,0.46176532
2.0,Q11,step_by_step,original,0.53188586
2.0,Q11,step_by_step,step_by_step,0.6067064
2.0,Q11,step_by_step,brief,0.20651162
2.0,Q11,step_by_step,expert,0.16230635
2.0,Q11,step_by_step,detailed,0.48910677
2.0,Q11,step_by_step,noisy,0.6313706
2.0,Q11,brief,expert,0.19154716
2.0,Q11,brief,detailed,0.40402424
2.0,Q11,brief,noisy,0.093775086
2.0,Q11,brief,original,0.07906711
2.0,Q11,brief,step_by_step,0.14238957
2.0,Q11,brief,brief,0.090237744
2.0,Q11,brief,expert,0.09765187
2.0,Q11,brief,detailed,0.068664104
2.0,Q11,brief,noisy,0.14345056
2.0,Q11,brief,original,0.17196977
2.0,Q11,brief,step_by_step,0.14450806
2.0,Q11,brief,brief,0.3063938
2.0,Q11,brief,expert,0.45030013
2.0,Q11,brief,detailed,0.3743592
2.0,Q11,brief,noisy,0.19303894
2.0,Q11,expert,detailed,0.10868943
2.0,Q11,expert,noisy,0.5230621
2.0,Q11,expert,original,0.34868544
2.0,Q11,expert,step_by_step,0.3274439
2.0,Q11,expert,brief,0.44514585
2.0,Q11,expert,expert,0.37698543
2.0,Q11,expert,detailed,0.35817462
2.0,Q11,expert,noisy,0.40345404
2.0,Q11,expert,original,0.51119864
2.0,Q11,expert,step_by_step,0.52839625
2.0,Q11,expert,brief,0.26192695
2.0,Q11,expert,expert,0.2299537
2.0,Q11,expert,detailed,0.44883466
2.0,Q11,expert,noisy,0.5567696
2.0,Q11,detailed,noisy,0.036081754
2.0,Q11,detailed,original,0.043946907
2.0,Q11,detailed,step_by_step,0.09606381
2.0,Q11,detailed,brief,0.100363486
2.0,Q11,detailed,expert,0.15382612
2.0,Q11,detailed,detailed,0.11522344
2.0,Q11,detailed,noisy,0.11749062
2.0,Q11,detailed,original,0.2441293
2.0,Q11,detailed,step_by_step,0.10657826
2.0,Q11,detailed,brief,0.22165726
2.0,Q11,detailed,expert,0.41641745
2.0,Q11,detailed,detailed,0.29584163
2.0,Q11,detailed,noisy,0.170089
2.0,Q11,noisy,original,0.3807273
2.0,Q11,noisy,step_by_step,0.37460637
2.0,Q11,noisy,brief,0.35654485
2.0,Q11,noisy,expert,0.39244252
2.0,Q11,noisy,detailed,0.3160088
2.0,Q11,noisy,noisy,0.39044264
2.0,Q11,noisy,original,0.5325188
2.0,Q11,noisy,step_by_step,0.43872747
2.0,Q11,noisy,brief,0.15343599
2.0,Q11,noisy,expert,0.2270025
2.0,Q11,noisy,detailed,0.44000936
2.0,Q11,noisy,noisy,0.48789656
2.0,Q11,original,step_by_step,0.43405718
2.0,Q11,original,brief,0.5457694
2.0,Q11,original,expert,0.4164132
2.0,Q11,original,detailed,0.37410903
2.0,Q11,original,noisy,0.46190977
2.0,Q11,original,original,0.44722655
2.0,Q11,original,step_by_step,0.36240083
2.0,Q11,original,brief,0.088386476
2.0,Q11,original,expert,0.14219359
2.0,Q11,original,detailed,0.3889407
2.0,Q11,original,noisy,0.4255604
2.0,Q11,step_by_step,brief,0.5854809
2.0,Q11,step_by_step,expert,0.47277623
2.0,Q11,step_by_step,detailed,0.5602456
2.0,Q11,step_by_step,noisy,0.5202474
2.0,Q11,step_by_step,original,0.49458545
2.0,Q11,step_by_step,step_by_step,0.3748513
2.0,Q11,step_by_step,brief,0.23486918
2.0,Q11,step_by_step,expert,0.21795645
2.0,Q11,step_by_step,detailed,0.3759362
2.0,Q11,step_by_step,noisy,0.5163487
2.0,Q11,brief,expert,0.5645654
2.0,Q11,brief,detailed,0.55306935
2.0,Q11,brief,noisy,0.59575516
2.0,Q11,brief,original,0.5274308
2.0,Q11,brief,step_by_step,0.4327042
2.0,Q11,brief,brief,0.14260308
2.0,Q11,brief,expert,0.227815
2.0,Q11,brief,detailed,0.3533978
2.0,Q11,brief,noisy,0.5414306
2.0,Q11,expert,detailed,0.50113976
2.0,Q11,expert,noisy,0.5586779
2.0,Q11,expert,original,0.5361277
2.0,Q11,expert,step_by_step,0.4047925
2.0,Q11,expert,brief,0.22485736
2.0,Q11,expert,expert,0.15214957
2.0,Q11,expert,detailed,0.31732512
2.0,Q11,expert,noisy,0.43333572
2.0,Q11,detailed,noisy,0.5815593
2.0,Q11,detailed,original,0.48780328
2.0,Q11,detailed,step_by_step,0.40938914
2.0,Q11,detailed,brief,0.22719064
2.0,Q11,detailed,expert,0.08223375
2.0,Q11,detailed,detailed,0.43427458
2.0,Q11,detailed,noisy,0.49655595
2.0,Q11,noisy,original,0.50314313
2.0,Q11,noisy,step_by_step,0.38709068
2.0,Q11,noisy,brief,0.1760507
2.0,Q11,noisy,expert,0.18846542
2.0,Q11,noisy,detailed,0.41014364
2.0,Q11,noisy,noisy,0.521569
2.0,Q11,original,step_by_step,0.49314082
2.0,Q11,original,brief,0.31986797
2.0,Q11,original,expert,0.23320746
2.0,Q11,original,detailed,0.46373162
2.0,Q11,original,noisy,0.5794724
2.0,Q11,step_by_step,brief,0.21896487
2.0,Q11,step_by_step,expert,0.14045972
2.0,Q11,step_by_step,detailed,0.39444175
2.0,Q11,step_by_step,noisy,0.5977495
2.0,Q11,brief,expert,0.12760885
2.0,Q11,brief,detailed,0.2453097
2.0,Q11,brief,noisy,0.18644477
2.0,Q11,expert,detailed,0.3583414
2.0,Q11,expert,noisy,0.1579859
2.0,Q11,detailed,noisy,0.43069345
2.0,Q12,original,step_by_step,0.7714265
2.0,Q12,original,brief,0.016154464
2.0,Q12,original,expert,0.5575995
2.0,Q12,original,detailed,0.2308191
2.0,Q12,original,noisy,0.69606054
2.0,Q12,original,original,0.09108974
2.0,Q12,original,step_by_step,0.039972514
2.0,Q12,original,brief,0.10239428
2.0,Q12,original,expert,0.11599649
2.0,Q12,original,detailed,0.083173916
2.0,Q12,original,noisy,0.15776557
2.0,Q12,original,original,0.044134766
2.0,Q12,original,step_by_step,0.04740103
2.0,Q12,original,brief,0.034786485
2.0,Q12,original,expert,0.066847086
2.0,Q12,original,detailed,-0.107440814
2.0,Q12,original,noisy,-0.0058125723
2.0,Q12,original,original,0.06908253
2.0,Q12,original,step_by_step,0.1119259
2.0,Q12,original,brief,0.113871455
2.0,Q12,original,expert,0.061796818
2.0,Q12,original,detailed,0.07939242
2.0,Q12,original,noisy,0.0912001
2.0,Q12,step_by_step,brief,0.006183941
2.0,Q12,step_by_step,expert,0.5596206
2.0,Q12,step_by_step,detailed,0.23872896
2.0,Q12,step_by_step,noisy,0.7570371
2.0,Q12,step_by_step,original,0.12269584
2.0,Q12,step_by_step,step_by_step,0.12130738
2.0,Q12,step_by_step,brief,0.12254875
2.0,Q12,step_by_step,expert,0.13830419
2.0,Q12,step_by_step,detailed,0.13848251
2.0,Q12,step_by_step,noisy,0.23569553
2.0,Q12,step_by_step,original,0.019239891
2.0,Q12,step_by_step,step_by_step,0.05696724
2.0,Q12,step_by_step,brief,0.06183307
2.0,Q12,step_by_step,expert,0.10939966
2.0,Q12,step_by_step,detailed,-0.09290804
2.0,Q12,step_by_step,noisy,0.06394602
2.0,Q12,step_by_step,original,0.09095618
2.0,Q12,step_by_step,step_by_step,0.07112199
2.0,Q12,step_by_step,brief,0.097641
2.0,Q12,step_by_step,expert,0.05821
2.0,Q12,step_by_step,detailed,0.0666232
2.0,Q12,step_by_step,noisy,0.12408736
2.0,Q12,brief,expert,-0.03652523
2.0,Q12,brief,detailed,0.03849225
2.0,Q12,brief,noisy,-0.03459927
2.0,Q12,brief,original,0.07787246
2.0,Q12,brief,step_by_step,0.008201447
2.0,Q12,brief,brief,0.07421024
2.0,Q12,brief,expert,0.03380051
2.0,Q12,brief,detailed,0.04796716
2.0,Q12,brief,noisy,0.008201443
2.0,Q12,brief,original,0.111205414
2.0,Q12,brief,step_by_step,0.2119239
2.0,Q12,brief,brief,0.2290665
2.0,Q12,brief,expert,0.1817109
2.0,Q12,brief,detailed,0.12828207
2.0,Q12,brief,noisy,0.15520754
2.0,Q12,brief,original,0.09542471
2.0,Q12,brief,step_by_step,0.19478995
2.0,Q12,brief,brief,0.13955995
2.0,Q12,brief,expert,0.23828608
2.0,Q12,brief,detailed,0.014069991
2.0,Q12,brief,noisy,0.021956313
2.0,Q12,expert,detailed,0.5156918
2.0,Q12,expert,noisy,0.57039225
2.0,Q12,expert,original,0.07053354
2.0,Q12,expert,step_by_step,0.058217913
2.0,Q12,expert,brief,0.02183114
2.0,Q12,expert,expert,0.15829203
2.0,Q12,expert,detailed,0.03880593
2.0,Q12,expert,noisy,0.120206326
2.0,Q12,expert,original,-0.034425795
2.0,Q12,expert,step_by_step,0.02937349
2.0,Q12,expert,brief,-0.08222681
2.0,Q12,expert,expert,0.019259855
2.0,Q12,expert,detailed,-0.10487752
2.0,Q12,expert,noisy,-0.013694286
2.0,Q12,expert,original,-0.017883278
2.0,Q12,expert,step_by_step,0.026733384
2.0,Q12,expert,brief,-0.08105549
2.0,Q12,expert,expert,-0.0064540273
2.0,Q12,expert,detailed,-0.035344213
2.0,Q12,expert,noisy,-0.012491951
2.0,Q12,detailed,noisy,0.17932507
2.0,Q12,detailed,original,-0.041661136
2.0,Q12,detailed,step_by_step,-0.03745161
2.0,Q12,detailed,brief,-0.048485827
2.0,Q12,detailed,expert,0.093363196
2.0,Q12,detailed,detailed,-0.056483313
2.0,Q12,detailed,noisy,0.018720184
2.0,Q12,detailed,original,-0.05764153
2.0,Q12,detailed,step_by_step,-0.08248508
2.0,Q12,detailed,brief,-0.082487285
2.0,Q12,detailed,expert,-0.052942194
2.0,Q12,detailed,detailed,-0.052371025
2.0,Q12,detailed,noisy,-0.089759015
2.0,Q12,detailed,original,-0.06591308
2.0,Q12,detailed,step_by_step,-0.07060645
2.0,Q12,detailed,brief,-0.051309213
2.0,Q12,detailed,expert,-0.02157693
2.0,Q12,detailed,detailed,-0.08834092
2.0,Q12,detailed,noisy,-0.04725992
2.0,Q12,noisy,original,0.094357386
2.0,Q12,noisy,step_by_step,0.09305244
2.0,Q12,noisy,brief,0.03796625
2.0,Q12,noisy,expert,0.046753313
2.0,Q12,noisy,detailed,0.10143819
2.0,Q12,noisy,noisy,0.07773511
2.0,Q12,noisy,original,-0.022610856
2.0,Q12,noisy,step_by_step,0.037786618
2.0,Q12,noisy,brief,0.046618603
2.0,Q12,noisy,expert,0.035690878
2.0,Q12,noisy,detailed,-0.103135675
2.0,Q12,noisy,noisy,-0.006873006
2.0,Q12,noisy,original,0.021042105
2.0,Q12,noisy,step_by_step,0.080512166
2.0,Q12,noisy,brief,0.062924236
2.0,Q12,noisy,expert,0.060789417
2.0,Q12,noisy,detailed,0.00569571
2.0,Q12,noisy,noisy,-0.0052779587
2.0,Q12,original,step_by_step,0.5073259
2.0,Q12,original,brief,0.44928584
2.0,Q12,original,expert,0.062596284
2.0,Q12,original,detailed,0.5889077
2.0,Q12,original,noisy,0.15672125
2.0,Q12,original,original,0.42786276
2.0,Q12,original,step_by_step,0.39353937
2.0,Q12,original,brief,0.47350705
2.0,Q12,original,expert,0.46122968
2.0,Q12,original,detailed,0.23634645
2.0,Q12,original,noisy,0.35236275
2.0,Q12,original,original,0.50049996
2.0,Q12,original,step_by_step,0.5220053
2.0,Q12,original,brief,0.51637983
2.0,Q12,original,expert,0.5458334
2.0,Q12,original,detailed,0.5775677
2.0,Q12,original,noisy,0.40344262
2.0,Q12,step_by_step,brief,0.48760664
2.0,Q12,step_by_step,expert,0.13871384
2.0,Q12,step_by_step,detailed,0.49712133
2.0,Q12,step_by_step,noisy,0.08566655
2.0,Q12,step_by_step,original,0.4380589
2.0,Q12,step_by_step,step_by_step,0.34995505
2.0,Q12,step_by_step,brief,0.4467908
2.0,Q12,step_by_step,expert,0.41463155
2.0,Q12,step_by_step,detailed,0.2623104
2.0,Q12,step_by_step,noisy,0.3014158
2.0,Q12,step_by_step,original,0.47051314
2.0,Q12,step_by_step,step_by_step,0.49553597
2.0,Q12,step_by_step,brief,0.5319382
2.0,Q12,step_by_step,expert,0.45498198
2.0,Q12,step_by_step,detailed,0.54765
2.0,Q12,step_by_step,noisy,0.4807753
2.0,Q12,brief,expert,0.08730187
2.0,Q12,brief,detailed,0.3944696
2.0,Q12,brief,noisy,0.13298829
2.0,Q12,brief,original,0.49231926
2.0,Q12,brief,step_by_step,0.381486
2.0,Q12,brief,brief,0.40823466
2.0,Q12,brief,expert,0.4765273
2.0,Q12,brief,detailed,0.33632246
2.0,Q12,brief,noisy,0.37356657
2.0,Q12,brief,original,0.51606375
2.0,Q12,brief,step_by_step,0.48892933
2.0,Q12,brief,brief,0.5106797
2.0,Q12,brief,expert,0.4964257
2.0,Q12,brief,detailed,0.59499466
2.0,Q12,brief,noisy,0.4584012
2.0,Q12,expert,detailed,0.056108113
2.0,Q12,expert,noisy,0.6329693
2.0,Q12,expert,original,0.0071388893
2.0,Q12,expert,step_by_step,-0.017897826
2.0,Q12,expert,brief,0.008446204
2.0,Q12,expert,expert,0.0011297306
2.0,Q12,expert,detailed,0.03506295
2.0,Q12,expert,noisy,0.0037265979
2.0,Q12,expert,original,0.13186347
2.0,Q12,expert,step_by_step,0.036764983
2.0,Q12,expert,brief,0.08276104
2.0,Q12,expert,expert,0.018091371
2.0,Q12,expert,detailed,0.03306491
2.0,Q12,expert,noisy,0.39586192
2.0,Q12,detailed,noisy,0.09866167
2.0,Q12,detailed,original,0.4824366
2.0,Q12,detailed,step_by_step,0.4900052
2.0,Q12,detailed,brief,0.50228035
2.0,Q12,detailed,expert,0.35106277
2.0,Q12,detailed,detailed,0.21041274
2.0,Q12,detailed,noisy,0.49774644
2.0,Q12,detailed,original,0.46724123
2.0,Q12,detailed,step_by_step,0.46677893
2.0,Q12,detailed,brief,0.50673527
2.0,Q12,detailed,expert,0.5482263
2.0,Q12,detailed,detailed,0.5389985
2.0,Q12,detailed,noisy,0.4169261
2.0,Q12,noisy,original,0.07443141
2.0,Q12,noisy,step_by_step,0.020884763
2.0,Q12,noisy,brief,0.03696318
2.0,Q12,noisy,expert,0.08772007
2.0,Q12,noisy,detailed,0.07588729
2.0,Q12,noisy,noisy,-0.011584518
2.0,Q12,noisy,original,0.22096755
2.0,Q12,noisy,step_by_step,0.11752065
2.0,Q12,noisy,brief,0.058333375
2.0,Q12,noisy,expert,0.085680485
2.0,Q12,noisy,detailed,0.1385693
2.0,Q12,noisy,noisy,0.37430638
2.0,Q12,original,step_by_step,0.51257753
2.0,Q12,original,brief,0.55852854
2.0,Q12,original,expert,0.5603066
2.0,Q12,original,detailed,0.33561322
2.0,Q12,original,noisy,0.49746826
2.0,Q12,original,original,0.45892733
2.0,Q12,original,step_by_step,0.44298255
2.0,Q12,original,brief,0.51343584
2.0,Q12,original,expert,0.5390658
2.0,Q12,original,detailed,0.558957
2.0,Q12,original,noisy,0.38263273
2.0,Q12,step_by_step,brief,0.5719389
2.0,Q12,step_by_step,expert,0.5452578
2.0,Q12,step_by_step,detailed,0.31662977
2.0,Q12,step_by_step,noisy,0.590067
2.0,Q12,step_by_step,original,0.39453256
2.0,Q12,step_by_step,step_by_step,0.38093764
2.0,Q12,step_by_step,brief,0.44204116
2.0,Q12,step_by_step,expert,0.44226962
2.0,Q12,step_by_step,detailed,0.43991935
2.0,Q12,step_by_step,noisy,0.23366308
2.0,Q12,brief,expert,0.56354153
2.0,Q12,brief,detailed,0.22255628
2.0,Q12,brief,noisy,0.4378702
2.0,Q12,brief,original,0.4845438
2.0,Q12,brief,step_by_step,0.49921855
2.0,Q12,brief,brief,0.5701095
2.0,Q12,brief,expert,0.60427624
2.0,Q12,brief,detailed,0.47834715
2.0,Q12,brief,noisy,0.41960967
2.0,Q12,expert,detailed,0.291476
2.0,Q12,expert,noisy,0.45121345
2.0,Q12,expert,original,0.43535268
2.0,Q12,expert,step_by_step,0.4258389
2.0,Q12,expert,brief,0.47400194
2.0,Q12,expert,expert,0.49938884
2.0,Q12,expert,detailed,0.47140902
2.0,Q12,expert,noisy,0.3331285
2.0,Q12,detailed,noisy,0.18659107
2.0,Q12,detailed,original,0.40000734
2.0,Q12,detailed,step_by_step,0.22086586
2.0,Q12,detailed,brief,0.31152925
2.0,Q12,detailed,expert,0.42829928
2.0,Q12,detailed,detailed,0.35685852
2.0,Q12,detailed,noisy,0.27554494
2.0,Q12,noisy,original,0.3259275
2.0,Q12,noisy,step_by_step,0.30129468
2.0,Q12,noisy,brief,0.43428874
2.0,Q12,noisy,expert,0.39337674
2.0,Q12,noisy,detailed,0.3728365
2.0,Q12,noisy,noisy,0.23589803
2.0,Q12,original,step_by_step,0.5043396
2.0,Q12,original,brief,0.55528146
2.0,Q12,original,expert,0.5650201
2.0,Q12,original,detailed,0.6437994
2.0,Q12,original,noisy,0.5104763
2.0,Q12,step_by_step,brief,0.5643913
2.0,Q12,step_by_step,expert,0.5214009
2.0,Q12,step_by_step,detailed,0.5574143
2.0,Q12,step_by_step,noisy,0.4124587
2.0,Q12,brief,expert,0.5933248
2.0,Q12,brief,detailed,0.55434406
2.0,Q12,brief,noisy,0.4556031
2.0,Q12,expert,detailed,0.5825535
2.0,Q12,expert,noisy,0.41065836
2.0,Q12,detailed,noisy,0.5458199
2.0,Q13,original,step_by_step,0.50986457
2.0,Q13,original,brief,0.5617429
2.0,Q13,original,expert,0.8240286
2.0,Q13,original,detailed,0.5509815
2.0,Q13,original,noisy,0.99457616
2.0,Q13,original,original,0.1951231
2.0,Q13,original,step_by_step,0.15273386
2.0,Q13,original,brief,0.11615786
2.0,Q13,original,expert,0.5692451
2.0,Q13,original,detailed,0.1285379
2.0,Q13,original,noisy,0.058714863
2.0,Q13,original,original,0.030687016
2.0,Q13,original,step_by_step,-0.03314182
2.0,Q13,original,brief,0.090846434
2.0,Q13,original,expert,0.008467068
2.0,Q13,original,detailed,0.06040112
2.0,Q13,original,noisy,0.038828176
2.0,Q13,original,original,0.44021106
2.0,Q13,original,step_by_step,0.011219222
2.0,Q13,original,brief,0.1316337
2.0,Q13,original,expert,0.17672712
2.0,Q13,original,detailed,0.49021006
2.0,Q13,original,noisy,0.49282736
2.0,Q13,step_by_step,brief,0.48181656
2.0,Q13,step_by_step,expert,0.32519644
2.0,Q13,step_by_step,detailed,0.8712523
2.0,Q13,step_by_step,noisy,0.49633938
2.0,Q13,step_by_step,original,0.26161164
2.0,Q13,step_by_step,step_by_step,0.26670069
2.0,Q13,step_by_step,brief,0.16814575
2.0,Q13,step_by_step,expert,0.70228755
2.0,Q13,step_by_step,detailed,0.2628717
2.0,Q13,step_by_step,noisy,0.21032716
2.0,Q13,step_by_step,original,0.14628574
2.0,Q13,step_by_step,step_by_step,0.0970041
2.0,Q13,step_by_step,brief,0.087730035
2.0,Q13,step_by_step,expert,0.11330052
2.0,Q13,step_by_step,detailed,0.17676297
2.0,Q13,step_by_step,noisy,0.074052945
2.0,Q13,step_by_step,original,0.4901029
2.0,Q13,step_by_step,step_by_step,0.052143447
